id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5762600,nice room in the upper haight,753943,Stephan,,Haight Ashbury,37.770042885631526,-122.44575013723279,Private room,85,1,1,2015-03-31,0.07,2,0
9473338,A Cole Valley cubby,49098311,Jill,,Haight Ashbury,37.76721709777691,-122.45010839588527,Private room,60,1,20,2016-05-21,4.84,1,182
11017079,"Fulton room, Starbucks and markets",57164569,Kat,,Haight Ashbury,37.77474243058982,-122.44496087176168,Private room,69,1,0,,,4,306
5846018,BEAUTIFUL 3 BR Apt in Cole Valley,17529757,Neha,,Haight Ashbury,37.766491975747414,-122.44813424841755,Private room,100,14,0,,,1,0
4738295,Cole Valley Room with Queen Bed,16435443,Gunter,,Haight Ashbury,37.76645312148041,-122.45108851660427,Private room,100,1,6,2016-05-30,6,1,362
11016282,Comfy private remodeled room NOPA,57164856,Peter,,Haight Ashbury,37.77452606258789,-122.44508942494518,Private room,69,1,1,2016-05-18,1,5,365
5117430,Stay on Corner of Haight & Ashbury,5850811,Loni,,Haight Ashbury,37.769882713093864,-122.44777636765804,Private room,164,1,0,,,1,0
8411771,Alamo Square - Beautiful Apartment,8953078,Sowmya,,Haight Ashbury,37.776313208825556,-122.43829742722417,Private room,150,2,1,2015-09-20,0.12,1,0
8994562,Cozy Room in the heart of the city,10336506,Benjamin,,Haight Ashbury,37.768068196447175,-122.44967032568567,Private room,100,7,0,,,1,0
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118401756118,-122.44962559309752,Private room,102,2,194,2016-05-26,3.37,6,314
2407670,"Heart of city, brand new, park view",2821521,Zach,,Haight Ashbury,37.76966170939002,-122.44747635767702,Private room,90,1,146,2016-05-20,5.26,3,18
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.765510456787375,-122.44945962848026,Private room,116,2,56,2016-05-30,1.98,1,349
3563032,Sunny Victorian on Historic Haight,17939820,Katherine,,Haight Ashbury,37.77092230976212,-122.43742230395648,Private room,145,1,30,2016-04-29,1.33,1,0
358672,Top Shelf Living @Panhandle Park,16866,Nicholas,,Haight Ashbury,37.774985057648124,-122.44875240724487,Private room,500,5,0,,,2,0
5927579,Private Room in Sunny Victorian ,16548239,Mike,,Haight Ashbury,37.76207977673369,-122.44986520160656,Private room,125,1,0,,,3,0
9598259,Spacious room in Victorian Mansion,3000588,Zain,,Haight Ashbury,37.77299824222163,-122.44896832827406,Private room,78,1,0,,,1,0
449539,Spencer House -Lil'Queen Anne Room,1877737,Cami And Carol,,Haight Ashbury,37.77177796859699,-122.4399000486266,Private room,165,3,106,2016-04-30,2.15,5,353
9053806,Luxury Brand New Bedroom & Parking!,26086558,Giselle,,Haight Ashbury,37.769067707595795,-122.44995333823834,Private room,265,5,0,,,2,89
1499843,Bedroom in stylish NOPA flat,3695323,Ruth,,Haight Ashbury,37.77594540279199,-122.43971170171527,Private room,185,1,6,2015-10-12,0.29,2,365
9394595,Spacious apt w/kitchen in Cole Vlly,3322015,Craig,,Haight Ashbury,37.76621211152587,-122.4475207090604,Private room,119,3,5,2016-05-10,1.17,2,291
449532,Spencer House - Garden Room ,1877737,Cami And Carol,,Haight Ashbury,37.771394844957776,-122.44050434860561,Private room,195,3,87,2016-05-17,1.77,5,357
5850735,Cole Valley Dream,30378405,Sofia,,Haight Ashbury,37.76968850248815,-122.44943089661106,Entire home/apt,380,2,4,2016-02-10,0.37,1,96
459806,Cozy 1BR apt near Golden Gate Park,2286112,Joe,,Haight Ashbury,37.76457287777136,-122.4505394535417,Entire home/apt,180,7,22,2016-05-24,0.46,1,27
11012922,Spacious room by Haight Ashbury,57147707,Philip,,Haight Ashbury,37.77514154821645,-122.44646452545545,Private room,69,1,1,2016-04-20,0.68,4,336
5849626,Large modern private studio in NOPA,7221947,Tiffany,,Haight Ashbury,37.774517583835596,-122.44490079119156,Entire home/apt,265,3,53,2016-05-28,4.42,1,36
9119974,Luxury Corner Condo 2BD/2BA in NOPA,667090,Edward,,Haight Ashbury,37.77304647662673,-122.43910982418612,Entire home/apt,350,3,7,2016-05-22,1.89,1,90
10829845,1 Room Garden Apartment in Haight,15866729,Dylan,,Haight Ashbury,37.77050924893643,-122.45084949552756,Private room,174,1,0,,,1,0
8192881,Modern Cole Valley studio,6387932,Meryl,,Haight Ashbury,37.76922397372911,-122.44698208256999,Private room,150,3,32,2016-05-30,3.75,2,150
5033949,Cute 3 Bedroom/2Bath in Haight - up to 7 ppl!,10934623,Tisa,,Haight Ashbury,37.771248516563084,-122.44469578539724,Entire home/apt,223,1,66,2016-05-18,4.39,2,336
1467233,Private BR near USF & GGate Park,692611,Liza,,Haight Ashbury,37.77502134618613,-122.44954865743996,Private room,110,2,6,2016-05-27,0.18,1,345
7918,A Friendly Hotel,21994,Aaron,,Haight Ashbury,37.766689597862175,-122.45250461761628,Private room,65,7,15,2015-09-23,0.18,7,365
6783618,"Beautiful Spot, BBQ patio & parking",5173902,Ryan,,Haight Ashbury,37.77482239295009,-122.44416873570175,Private room,100,14,0,,,1,0
749744,Unique Cole Valley Garden Retreat ,3940564,Camille,,Haight Ashbury,37.76738589580288,-122.44930375945344,Entire home/apt,295,2,91,2016-05-24,2.21,2,274
2825966,Cole Valley Central Studio,81592,John,,Haight Ashbury,37.76464890571698,-122.44847984237545,Entire home/apt,159,5,32,2016-05-21,1.49,1,319
8470531,Designer 2 BR - 2 BTH at GG Park,22687150,Adam,,Haight Ashbury,37.768619145737496,-122.45166705161203,Entire home/apt,300,3,1,2016-04-25,0.77,1,30
7204489,Private Room in Charming Victorian,2581487,Natalie,,Haight Ashbury,37.77207520224972,-122.44724816336706,Private room,124,2,1,2015-09-18,0.12,1,0
8781629,Ashbury Heights Studio with Deck,18069846,Renee,,Haight Ashbury,37.76807541407128,-122.44520558221593,Entire home/apt,150,2,7,2016-05-18,1.00,1,16
4236507,Cole Valley Villas:  Garden Bedroom,15399047,Peter,,Haight Ashbury,37.76065265242434,-122.45119716355849,Private room,99,1,0,,,7,365
5685743,Edwardian 3BR/3BA Apartment,13697375,Peter,,Haight Ashbury,37.7659645955967,-122.44831028776429,Entire home/apt,465,2,3,2015-09-15,0.31,1,0
24685,Castro/Haight San Francisco,100567,Alison,,Haight Ashbury,37.77161759839722,-122.4383620129092,Private room,79,1,100,2016-05-31,1.40,1,316
783149,Chic Modern Cole Valley Apartment ,4111317,Arnold & Amy,,Haight Ashbury,37.76712265543896,-122.44870752114802,Entire home/apt,250,3,118,2016-05-20,3.07,1,318
13045237,Beautiful room in upper Haight SF,72176145,Munique,,Haight Ashbury,37.76757792924767,-122.44573614921606,Private room,89,5,0,,,1,268
6500567,"Large Private Room, Huge Windows",8283086,Jessica,,Haight Ashbury,37.77386629329189,-122.44926309312689,Private room,90,1,1,2016-03-01,0.32,1,0
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968016797141,-122.45193249782153,Private room,90,1,22,2016-05-10,0.39,1,358
1122318,HackerHome - Haight: private room,43806,Vic,,Haight Ashbury,37.77206935911969,-122.44324649088114,Private room,150,30,19,2015-08-15,0.51,24,365
2268486,Cole Valley-Victorian 2 Bedroom,11583585,Melissa,,Haight Ashbury,37.7631721381527,-122.44871021080893,Entire home/apt,285,3,6,2016-04-07,1.28,1,224
7518636,Nice & Quiet Room in Haight Ashbury,39397801,Jasmine,,Haight Ashbury,37.77126490094874,-122.45121766622476,Private room,71,2,2,2015-10-31,0.20,1,0
6749830,2 BR Home in San Francisco,35340793,Monica,,Haight Ashbury,37.760843841522544,-122.4494054564239,Entire home/apt,500,3,7,2016-01-02,0.62,1,0
5747240,Sunny two bedroom victorian.,16548239,Mike,,Haight Ashbury,37.763432712332154,-122.45012335483763,Entire home/apt,500,1,0,,,3,0
10042558,Classic Cole Valley Flat,5223683,Shaya,,Haight Ashbury,37.76549781580433,-122.44807594010013,Entire home/apt,140,4,0,,,2,0
9218585,New & Modern Guest House in NOPA,102973,Brian,,Haight Ashbury,37.775217865966646,-122.4410685529828,Entire home/apt,350,2,17,2016-05-21,2.63,2,54
1967211,Cozy 1 Bed Apt. in Haight-Ashbury,10161045,Kurt,,Haight Ashbury,37.76936394658163,-122.45156572643116,Entire home/apt,120,2,6,2016-05-23,1.13,1,0
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,,Haight Ashbury,37.77600612631064,-122.44116300471593,Entire home/apt,260,3,11,2016-02-16,0.37,1,0
4851030,Huge room in Haight - $ negotiable,24959426,Hansae,,Haight Ashbury,37.77030929161725,-122.44608322342188,Private room,150,1,0,,,1,0
3629365,BABY ready; spacious,691475,Emily,,Haight Ashbury,37.766105641144264,-122.44561251286756,Entire home/apt,300,2,1,2016-05-15,1,1,163
10043166,NEW 3-Bedroom SF Apartment,1821071,Ariel,,Haight Ashbury,37.764827088189605,-122.45131405855948,Entire home/apt,400,2,4,2016-05-16,1.04,2,22
5480080,Beautiful 1BD Apartment in Nopa,7628795,Michael And Novita,,Haight Ashbury,37.77548744458475,-122.43834913661115,Entire home/apt,249,3,3,2015-09-05,0.24,2,15
1053945,Victorian Garden / City Living,5803665,Jacqui,,Haight Ashbury,37.77060059098784,-122.45074461584915,Entire home/apt,150,3,97,2016-05-27,2.61,1,263
1130628,In The Heart of Haight/Ashbury # 2,4677165,Ashirvadam,,Haight Ashbury,37.770823945259956,-122.44901348480278,Private room,79,1,127,2016-05-07,3.42,6,336
10126600,Huge Haight-Ashbury Master Bedroom!,975780,Adam,,Haight Ashbury,37.77011920516126,-122.44463856969949,Private room,96,5,0,,,3,0
7619767,San Francisco -  Quaint Cole Valley,39964691,Arthur And Victoria,,Haight Ashbury,37.76316026248858,-122.45076353212923,Entire home/apt,490,3,5,2016-03-28,0.58,1,315
7717877,Sunny Room near Outside Lands Fest!,9909736,Joanna,,Haight Ashbury,37.77224744878366,-122.44999677148586,Private room,130,1,0,,,1,0
7968117,Sunny Cole Valley Room,285165,Scott,,Haight Ashbury,37.764764577619964,-122.44771016610589,Private room,60,3,6,2016-04-04,0.64,1,0
8488103,Mt. Olympus / Ahbury Heights Flat,3318918,James,,Haight Ashbury,37.764493785620786,-122.44633571627338,Entire home/apt,275,3,21,2016-05-28,2.72,1,42
1864121,Beautiful& Warm Apt + Amazing View,9720765,Faye,,Haight Ashbury,37.76978720244858,-122.4387894890919,Entire home/apt,275,1,59,2016-04-18,1.88,1,323
10926823,"7BR, No Min, Sole Backyard, SB50 HQ",51123429,Chris,,Haight Ashbury,37.77099935392026,-122.44749755409904,Entire home/apt,7000,1,0,,,1,0
7180644,700sqft Studio Deck Private Entranc,12575154,Stefanie,,Haight Ashbury,37.76100331584191,-122.44756124161353,Entire home/apt,169,3,2,2016-01-15,0.32,1,0
7901865,Spacious Cole Valley family home,41665252,Hayley,,Haight Ashbury,37.764879126126736,-122.44804515013294,Entire home/apt,575,2,0,,,1,5
1569288,2 Bedroom GG Park & Haight Ashbury,7173175,Marc & Kurt & MD  Minnie,,Haight Ashbury,37.76828796108389,-122.45319597206434,Entire home/apt,245,3,63,2016-05-15,1.89,2,137
1737155,Lovely apartment in San Francisco,9148435,Elizabeth,,Haight Ashbury,37.769420327874165,-122.43762371460674,Entire home/apt,350,30,31,2015-04-12,0.96,1,243
11015529,Muni and Sbux Spacious room,57149589,Mingan,,Haight Ashbury,37.774842192622714,-122.44500225728628,Private room,69,1,0,,,4,361
8904701,Grand Modern Gallery Home,40963718,Blythe,,Haight Ashbury,37.76407865537861,-122.44925614988814,Entire home/apt,2000,3,0,,,1,0
6855106,Dapper Abode for 2/can do 4(tight),22890047,Danielle,,Haight Ashbury,37.77144091680478,-122.44101465627679,Entire home/apt,195,2,21,2016-05-13,2.51,2,310
5960738,Historic Sunny Cole Valley Flat,27513654,Steve,,Haight Ashbury,37.76620171408051,-122.4525132937216,Entire home/apt,480,2,3,2015-08-19,0.24,1,160
592799,Haight/Ashbury 2-br Victorian flat,2343533,Gabriele,,Haight Ashbury,37.770127301611275,-122.45007881404534,Entire home/apt,111,7,2,2015-11-19,0.04,1,16
754117,Amazing flat in Haight Ashbury,3967658,Ryan & Tricia,,Haight Ashbury,37.7704298541724,-122.44776804817299,Entire home/apt,285,3,76,2016-04-18,1.79,1,242
10437411,Haight Ashbury Painted Lady Studio,4413556,Chip & Angela,,Haight Ashbury,37.77025358132752,-122.44738404735072,Entire home/apt,195,2,5,2016-05-28,4.41,1,103
10235314,"NOPA, 2 Bedroom, Centrally Located",52603880,Kim,,Haight Ashbury,37.77560081668569,-122.4429060662054,Entire home/apt,199,2,1,2016-01-04,0.20,1,145
10455187,"Large, newly-remodeled NOPA studio",2559230,Tjarko,,Haight Ashbury,37.77352017718617,-122.4433454733962,Entire home/apt,200,3,3,2016-05-27,1.17,1,151
1827776,Upper Terrace Cottage,9286303,RA Tahoe Rentals,,Haight Ashbury,37.766616005829526,-122.44227821307771,Entire home/apt,258,3,1,2015-03-26,0.07,1,46
1851886,Bright & airy condo in Cole Valley,2716431,Abby,,Haight Ashbury,37.766346390522116,-122.45172343175172,Entire home/apt,225,15,7,2014-12-25,0.24,1,5
2046552,Perfect Large/Multi-Family Getaway,10491767,Tom,,Haight Ashbury,37.76913349560624,-122.4456033551338,Entire home/apt,395,3,27,2016-05-24,1.55,1,2
782515,One-of-a-kind Cozy Loft Studio,4127077,Alexa,,Haight Ashbury,37.77224078994196,-122.44393641154517,Entire home/apt,129,1,182,2016-05-16,4.32,1,79
8993733,SuperBowl Week - Stunning Views!,16586397,Bob,,Haight Ashbury,37.76466082388098,-122.44648509271369,Entire home/apt,1500,4,0,,,1,0
4729656,1BR in NOPA near Haight & Alamo Sq,4168170,Oscar,,Haight Ashbury,37.7743342037183,-122.44164587359619,Entire home/apt,150,2,0,,,1,0
10236578,2br (3 BEDS) - On Park - By Haight,15490780,Rachel,,Haight Ashbury,37.77351657362164,-122.45244203852695,Entire home/apt,650,1,0,,,1,0
7861157,Newly Renovated 2 BR Flat,7173776,Lucia,,Haight Ashbury,37.77454212732908,-122.45109295196418,Entire home/apt,195,3,19,2016-05-02,2.18,1,79
8761630,Bohemian Victorian Writer's Flat,2017539,Amanda,,Haight Ashbury,37.7699439463984,-122.447775972677,Entire home/apt,150,1,1,2015-11-02,0.14,1,0
11773102,4 BR/3 BA Victorian in Top Location,190375,Leslie,,Haight Ashbury,37.77215611263176,-122.43771499264109,Entire home/apt,425,4,0,,,1,29
6467452,Spacious flat near Haight/Ashbury,31169422,Theodore,,Haight Ashbury,37.77524538668034,-122.44805106289387,Entire home/apt,155,21,0,,,1,0
10830082,"Bohemian, bright, 1BR Upper Haight",7366918,Linda,,Haight Ashbury,37.770333368495855,-122.44434096009667,Entire home/apt,500,1,0,,,1,0
9633626,Panhandle Family Flat,22784261,Jj,,Haight Ashbury,37.77488364762666,-122.43998815725413,Entire home/apt,350,1,0,,,1,0
1561827,Charming Garden Unit - NOPA,2209484,Britt,,Haight Ashbury,37.77367999903207,-122.43988275583484,Entire home/apt,156,3,3,2013-12-16,0.09,1,152
3138935,"Central SF, Secluded 2BR Garden Apt",5391643,Dan,,Haight Ashbury,37.77424379163388,-122.45159028120091,Entire home/apt,250,2,66,2016-05-15,2.70,1,278
27505,Top Floor Victorian Flat,118809,Christopher,,Haight Ashbury,37.77441526155126,-122.43986596421868,Entire home/apt,500,3,1,2011-11-27,0.02,1,352
12057024,Classic San Francisco Flat,6605304,Gary,,Haight Ashbury,37.76252793324831,-122.44884565485025,Entire home/apt,290,7,3,2016-05-30,3,1,291
1344306,"Beautiful room, fantastic location!",1806128,Ryan,,Haight Ashbury,37.76820673242955,-122.45149776316816,Private room,89,2,30,2015-03-13,1.06,1,1
8569939,Sunny Room in Victorian Mansion,45102992,Stedman,,Haight Ashbury,37.77335069747704,-122.4479891846726,Private room,80,1,1,2015-10-03,0.12,2,0
12041,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.77018946066375,-122.44594218370484,Private room,89,7,4,2015-07-02,0.07,7,365
362965,"""Top Shelf Living"" - Bedroom 2",16866,Nicholas,,Haight Ashbury,37.7745360184001,-122.45083329542908,Private room,77,7,23,2013-09-11,0.45,2,151
930955,Large central 3BR/2BA with parking,5014272,Luke And Sue,,Haight Ashbury,37.76097210470102,-122.44836887752234,Entire home/apt,500,30,93,2015-09-18,2.34,1,273
2026910,Sweet Edwardian NOPA 3Bd w/Views,7096906,Bree,,Haight Ashbury,37.77399814795163,-122.45309111208128,Entire home/apt,500,29,69,2015-12-31,2.43,1,194
3240016,Great Duboce Park Garden Apartment,13973946,Sandra,,Haight Ashbury,37.769472418750276,-122.43770415302525,Entire home/apt,140,30,145,2016-05-20,6.14,2,331
5538737,Cozy bedroom in sunny victorian.,16548239,Mike,,Haight Ashbury,37.76298136293358,-122.44914615780121,Private room,100,1,1,2015-10-02,0.12,3,0
336133,Live Like a Local 1 Bedroom Flat,1658540,Trent,,Haight Ashbury,37.77290982277912,-122.44069535281275,Entire home/apt,149,2,24,2016-05-30,0.52,1,72
10929774,A perfect Family 4-bdrm House!,43119328,Claude,,Haight Ashbury,37.76291299265557,-122.44756345238332,Entire home/apt,440,7,0,,,1,18
5031525,"Sunny, Spacious NOPA Garden Studio",21789834,Gabi,,Haight Ashbury,37.774778238079826,-122.44010951661937,Entire home/apt,195,3,36,2016-06-01,2.51,1,230
10127022,Cozy room in Haight Victorian,975780,Adam,,Haight Ashbury,37.770383568108926,-122.44657268586448,Private room,77,4,1,2015-12-23,0.18,3,0
149108,QUIET LUXURY COLE VALLEY PARKING,719538,Margaret,,Haight Ashbury,37.76100953756335,-122.45068669162194,Entire home/apt,300,2,2,2015-07-26,0.09,1,362
10733204,"Alamo Square, walk to everything SF",50333168,Ed,,Haight Ashbury,37.77555303698807,-122.44193811329168,Private room,100,1,8,2016-05-27,2.03,1,325
5693721,Bright Nopa Top Story 2 bedroom Apt,22381519,Adam,,Haight Ashbury,37.77425059422211,-122.43854573331687,Entire home/apt,280,2,7,2016-01-03,1.14,1,0
10229367,Single bedroom in San Francisco,52567458,Clint,,Haight Ashbury,37.76695078428851,-122.45113110830519,Private room,175,4,0,,,1,0
10783862,Spacious and renovated one bedroom,3586440,Max,,Haight Ashbury,37.77011470753793,-122.4376433329628,Entire home/apt,375,1,0,,,1,273
57479,Beautiful Alamo Park flat w deck,210882,Gaurav,,Haight Ashbury,37.7745946756915,-122.43922880779158,Entire home/apt,400,2,92,2016-05-22,1.36,1,339
10655519,Haight & Cole Valley Top Floor Home,1812771,Adam,,Haight Ashbury,37.76791206933274,-122.44980833260094,Entire home/apt,450,1,0,,,2,0
213532,Haight Ashbury Experience Room 4,1032643,Josh,,Haight Ashbury,37.77084767118647,-122.44811347552228,Private room,85,2,210,2016-05-26,3.66,6,271
939833,HackerHome - Haight: bunk 5,43806,Vic,,Haight Ashbury,37.769776488975296,-122.43806476664727,Shared room,55,30,28,2015-04-22,0.72,24,317
691446,SPACIOUS & LUXURIOUS 2-LEVEL CONDO,3534641,Jacques,,Haight Ashbury,37.773967828458694,-122.44615935476723,Entire home/apt,650,3,59,2016-05-27,1.73,1,286
6415052,3 Bdrm Edwardian w/Views (on Hill),5537980,Chris,,Haight Ashbury,37.769738909685245,-122.43695102058447,Entire home/apt,350,5,2,2016-05-31,2,1,41
10721140,Classic SF apartment in city center,13038945,Sam,,Haight Ashbury,37.77013424411231,-122.4375708794489,Entire home/apt,1100,1,0,,,1,0
2585167,Beautiful flat in SF,13236139,Mike & Shirley,,Haight Ashbury,37.77267633075199,-122.4396098373431,Entire home/apt,200,2,12,2016-05-08,0.55,2,12
2559297,Entire 2BR w/pkg centrally-located!,12707660,Rob,,Haight Ashbury,37.77506721737034,-122.44093915081336,Entire home/apt,235,1,21,2016-04-10,0.80,2,361
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret,,Haight Ashbury,37.76334406836363,-122.45027534819278,Entire home/apt,200,2,11,2014-12-14,0.50,1,274
5320351,Cozy Private Room in NOPA Edwardian,4730499,Maryam,,Haight Ashbury,37.774748258642305,-122.44211950473496,Private room,80,30,7,2016-04-29,0.70,1,294
3758015,Furnished room in condo,13236139,Mike & Shirley,,Haight Ashbury,37.77288788944471,-122.43847663511721,Private room,150,2,21,2016-04-02,0.95,2,110
4886010,Bright private room with bathroom,2994563,Joanna,,Haight Ashbury,37.77017820764594,-122.45054047088469,Private room,145,1,0,,,1,0
2485508,"Sunny Safe Nr UCSF, GG Park + Transit to Downtown",9918093,Kris,,Haight Ashbury,37.76117573142209,-122.44797004530936,Private room,108,2,28,2016-05-18,1.26,1,79
11016235,NOPA Remodeled room location,57164856,Peter,,Haight Ashbury,37.77453167323597,-122.44652517016686,Private room,65,1,0,,,5,272
3701662,NOPA Edwardian near Haight/Ashbury,1096,Brandon,,Haight Ashbury,37.773866917100484,-122.44688952561017,Entire home/apt,349,4,23,2015-08-03,1.09,1,0
5218679,"Edwardian condo, master bedroom",249857,Carissa,,Haight Ashbury,37.769947496539636,-122.44819344864447,Private room,120,1,1,2016-03-03,0.33,2,0
11015836,Cozy and comfortable by USF,57162650,Cora,,Haight Ashbury,37.77522942160643,-122.44474136624153,Private room,69,1,0,,,5,356
10881291,Light Filled Edwardian Flat,43026751,Todd,,Haight Ashbury,37.76533066331933,-122.44394060836485,Entire home/apt,800,1,0,,,1,0
3006861,2 bedroom in great SF neighborhood,4165887,Edward,,Haight Ashbury,37.76408116967648,-122.45049589999788,Entire home/apt,250,3,4,2015-02-08,0.18,1,151
607500,Experience San Francisco in Style!,1805856,Adam N Alex,,Haight Ashbury,37.76668080565175,-122.45095170836477,Entire home/apt,825,2,27,2016-02-21,0.61,1,362
2166428,Sunny 1BR Apt in Haight-Ashbury,10934623,Tisa,,Haight Ashbury,37.76687570466795,-122.44645714286308,Entire home/apt,211,2,80,2016-05-15,2.79,2,263
265925,"Your Own Private, Cozy Room in Flat",1131370,Gina,,Haight Ashbury,37.77278071912645,-122.44718706636412,Private room,50,1,32,2016-04-01,0.80,3,275
3585034,"Cole Valley 2 BR Flat, Center of SF",18060329,Matthew,,Haight Ashbury,37.76110322882,-122.44865029050581,Entire home/apt,200,3,3,2016-02-08,0.14,1,0
6704875,"USF, Panhandle 2 Bedroom One Bath",3503605,Joe,,Haight Ashbury,37.773248170157046,-122.44695526666708,Entire home/apt,289,5,2,2016-05-14,0.34,2,341
4258894,Private Studio at a great price!,2578257,Joshua,,Haight Ashbury,37.769678080926994,-122.44824926099922,Entire home/apt,145,1,0,,,1,0
